user_a,user_b,rssi,#timestamp
Emiliano Costa,Amina Koné,-91,1130700
Tendai Nyathi,Luna Howard,-76,816900
Mounir El-Said,Arjun Patel,-94,961200
Christopher Davis,-1,0,330300
Santiago Torres,Amira Haddad,-88,1949400
Kofi Sankara,-1,0,974700
Hamza Saad,-1,0,68400
Asha Kebede,Lily Turner,-70,358200
Matias Pacheco,-1,0,2289600
Malik Saleh,-1,0,525600
Oliver Stewart,-1,0,1813200
Isabella Guzman,-1,0,1291800
Youssef Al-Saeed,-1,0,1876800
Diop Sarr,Aisha Hakim,-96,563400
Zainab Fall,Iniko Nkrumah,-82,480300
Irina Volkova,-1,0,459900
Santiago Marques,-1,0,1826700
David Murphy,-1,0,1039500
Ayaka Suzuki,-1,0,2227800
Hazel Gonzalez,-1,0,1842900
Hadi Al-Jaber,Zoey Griffin,-87,824700
Zoey Morgan,-1,0,348900
Salma Al-Salim,-1,-81,1932900
Matias Carvalho,Sofia Ribeiro,-90,1067400
Aleksandr Gusev,Emily Bell,-94,1935000
Fatima Sarr,-1,0,2276400
Isaac Hayes,Grace Adams,-92,1724400
Kazuki Suzuki,-1,0,176400
Mariam Al-Zahid,-1,0,1099800
Sebastian Herrera,Tariq Asante,-96,1193100
Mei Zhang,-1,0,1062300
Lucas Garcia,-1,0,452100
Isabella Guzman,-1,0,759600
Leah Watson,Nora Howard,-97,793500
Sebastian Herrera,Hiroshi Nakamura,-93,294300
Ethan Baker,-1,0,2004300
Madison Peterson,Isaac Rogers,-62,1233900
Andrey Popov,Santiago Torres,-91,2128500
Violet Perry,-1,0,1812900
Rania Al-Akbar,Omar Al-Khouri,-95,773100
Bilal Farah,Noah Jenkins,-50,1337100
Ellie Foster,Landon Morgan,-93,170700
Mojalefa Modise,Lina Al-Saleh,-87,1111200
Sebastian King,-1,-91,2103000
Ekaterina Volkova,-1,0,866400
Oluwaseun Oladipo,Ignacio Silva,-82,913800
Amina Ali,-1,-81,830100
Vladislav Romanov,-1,0,1822800
Sophia Brown,-1,0,1791900
Isabella Barbosa,Stella Rodriguez,-88,313500
Benjamin Turner,-1,-87,29700
Khaled Al-Najjar,-1,0,2357400
Juan Gonzalez,-1,0,2047500
Pedro Gomes,-1,0,1493100
Mounir El-Said,Arjun Patel,-98,2158200
Ekaterina Antonova,-1,-78,210600
Idrissa Sow,-1,0,750300
Daria Antonova,-1,0,2350500
Ella Phillips,Christopher Price,-60,1181400
Owen Edwards,Scarlett Hall,-97,2111400
Fatima Al-Said,Caleb Sanchez,-82,306300
Ekaterina Antonova,-1,0,995400
Gabriel Marques,-1,0,2076300
Yekaterina Sidorova,-1,-89,1466400
Aisha Saad,-1,0,834600
Ayodele Ogundele,-1,0,1905900
Anna Volkova,-1,0,1182600
Arjun Gupta,Avery Young,-90,984000
Zahra Osei,-1,0,363300
Carter James,-1,0,902400
Leonardo Cordero,-1,0,336600
Baraka Soumahoro,Henry Hughes,-81,143100
Akira Tanaka,Liam Thompson,-81,137400
Camila Lima,Deepika Singh,-84,985200
Zoey Morgan,Gabriel Cox,-90,731400
Amira Ojo,Aria Reed,-58,2072700
Ekaterina Fedorova,-1,0,2162400
Christopher Davis,-1,0,198900
Nikolai Sidorov,-1,0,1119900
Emily Cook,-1,-92,660000
Julian Cooper,-1,0,39000
Ava Simmons,-1,0,1175400
Karan Gupta,Haruki Sato,-98,2208900
Christopher Foster,Eli Ramirez,-93,923700
Nia Sow,Yuki Nakamura,-97,1334700
Vladislav Romanov,Ji-yeon Park,-93,1345500
Adedeji Adeyemi,Brooklyn Peterson,-97,1104600
Mia Price,-1,0,181500
Dominic Hernandez,Lucas Garcia,-79,183900
David Rogers,-1,-96,828600
Chipo Moyo,-1,0,1613100
Sebastian Paz,Paisley Flores,-64,1008600
Mason Anderson,Christopher Price,-62,298200
Matías López,-1,0,1432500
Matias Carvalho,Kazuki Suzuki,-82,830400
Charlotte Bell,-1,0,165900
Amadi Nwosu,-1,0,1578300
Zoey Hall,-1,0,44100
Mariam Al-Zahid,Jamila Moyo,-92,728100
Ethan Johnson,-1,-74,196800
Ayesha Touré,-1,0,2380800
Daniel Cardoso,Leah Watson,-70,228000
Savannah Cox,-1,0,833100
Alejandro Morales,-1,0,2091600
Jack Morgan,-1,0,127200
Daniel Cardoso,Aliya Al-Maqdisi,-86,1607100
Nathan Stewart,-1,0,1696200
Nisha Shah,David Ross,-86,2298300
Khadija Issa,-1,0,1857000
Chipo Moyo,-1,0,1486800
Zuri Kamara,Chloe Bennett,-84,1343100
Martina Oliveira,Aria Peterson,-86,1671600
Abigail Green,-1,0,1057800
María Fernández,Sophia Brown,-99,1319700
Aarav Patel,Jack Mitchell,-93,1224600
Isabella Davis,-1,0,1191000
Zara Al-Ali,Aishwarya Gupta,-93,121200
Avery Stewart,-1,0,2194200
Sofia Costa,Omar Al-Khouri,-89,1007700
Mounir El-Said,-1,-73,1954500
Gabriel Wright,Eleanor Sanchez,-90,397500
Nia Juma,-1,0,1830300
Khaled Al-Najjar,-1,-87,952800
Nicolas Ribeiro,-1,0,1939800
Karan Gupta,Savannah Cox,-85,2200800
Layla Al-Hamadi,Kofi Sankara,-98,2213100
James Walker,-1,-97,1159500
Khadija Issa,Matias Santana,-74,1326600
Aya Al-Bakri,-1,0,177600
Natalya Kuznetsova,-1,0,1148400
Fatoumata Diop,Christopher Foster,-89,1521600
Nadia Al-Hamadi,-1,0,605400
Iniko Ogundele,-1,0,56400
Benjamin Pacheco,-1,0,1568100
Jack Morris,-1,0,789300
Ariana Jenkins,-1,-84,1284300
Kenta Yamamoto,Brooklyn Peterson,-73,984000
Sana Khan,Samuel Perry,-87,2106000
Nala Diallo,Kenta Yamamoto,-90,986400
Jabiru Moyo,Stella Rodriguez,-88,1433100
Vladimir Smirnov,Liam Thompson,-73,745800
Nisha Patel,-1,0,451500
Sakura Suzuki,-1,0,292800
Viktor Popov,-1,0,1845900
Min-jung Kim,-1,0,716100
Pavel Egorov,-1,0,1788300
Chukwuma Eze,Nala Bah,-93,1025700
Juma Mbeki,-1,0,2017500
Vitaly Voronov,-1,0,1792200
Benjamin Rocha,-1,0,1871400
Zoey Morgan,Samuel Bennett,-81,903300
Priya Kapoor,Emily Cook,-77,1345800
Zara Al-Ali,-1,-91,1566900
Sara Al-Khouri,-1,-100,1879800
Zainab Nkosi,Obi Eze,-87,1085700
Aisha Rahman,-1,0,1406400
Matthew Hayes,-1,0,1059000
Igor Voronin,Sofia Soares,-70,2143800
Charlotte Thomas,Alexander Reed,-80,1676400
Zuri Kamara,-1,-67,1255800
Rajan Patel,-1,-75,458100
Vitaly Voronov,-1,0,1634400
Omar Al-Khalidi,-1,0,1915800
Jabari Toure,-1,0,1387500
Amelia Murphy,Charlotte Bell,-95,1476000
Abdi Omar,David Murphy,-86,396300
Stella Mitchell,-1,0,300
Karan Gupta,Shinji Yamamoto,-74,461400
Zahara Adekunle,-1,0,1967400
Safiya Dlamini,William Cox,-90,2114100
Isabella Guzman,-1,0,381300
Julian Ferreira,Ellie Foster,-73,291300
Kazuki Yamamoto,-1,0,41700
Owen Edwards,-1,0,1162200
Kenta Yamamoto,Chen Wang,-96,743100
Zara Al-Masri,Joseph Kelly,-88,1680300
Savannah Cox,-1,0,871500
Halima Toure,Yasmin Hamdi,-78,813000
Priya Kapoor,-1,-85,858900
Raziya Ndlovu,Christopher Price,-83,1473900
Matias Carvalho,-1,0,1533000
Camila Cardoso,Amira Kebede,-93,991800
Nathan Stewart,-1,-90,1975500
Lumka Ntuli,Ariana Jenkins,-87,1101900
Chidi Okafor,-1,0,2043300
Yana Orlova,-1,-91,2367600
Caleb Simmons,-1,0,1859400
Mariam Al-Zahid,Ji-hye Park,-80,1950000
Ekaterina Ivanova,-1,0,2371500
Ayodele Ogundele,-1,0,2094300
Jomo Bah,-1,-86,2248500
Ananya Das,-1,0,2356500
Kwame Adebayo,Zoey Griffin,-85,893400
Matias Barros,Elizabeth Richardson,-93,2318100
Hamza Al-Hussein,-1,-48,171000
Aubrey Russell,-1,-97,1887000
Jelani Mansour,Nia Keita,-86,2295000
Julian Ramirez,Bilal Farah,-75,1043400
Amira Sarr,-1,-87,448500
Aleksandr Gusev,-1,0,2350200
Oluwaseun Oladipo,Samira Khalid,-87,1070400
Aisha Saad,Nathan Edwards,-72,1006800
Rajesh Sharma,-1,0,1532700
Grace Simmons,-1,0,2260800
Abdullah Fawzi,Ellie Foster,-81,2030100
Ranjana Sharma,Alexander Reed,-78,900900
Omar Al-Khouri,Ananya Das,-65,819600
Kazuki Yamamoto,-1,-93,283800
Emiliano Cabrera,Sana Wang,-91,2109000
Noah Jenkins,-1,0,1848300
Amina Juma,-1,0,1943400
Samuel Richardson,-1,0,1165200
Valeria Medina,Zoey Morgan,-91,909000
Ryota Nakamura,Emily Bell,-95,689400
Adnan Karim,-1,0,639300
Priya Kapoor,David Ross,-84,1349100
Aleksandr Kozlov,-1,0,905700
Pedro Gomes,Oksana Volkova,-92,1605600
Isaiah Howard,-1,0,2170500
Henry Hughes,-1,0,1027800
Arisa Sato,-1,0,564000
Uzoma Okeke,Mei Zhang,-74,140700
Dominic Hernandez,Lucy Ramirez,-92,132000
Victoria Morgan,-1,0,799200
Olga Kuznetsova,Amira Kebede,-82,1008600
Ali Abbas,-1,-66,403800
Antonella Costa,-1,-81,418200
Ivan Smirnov,-1,-59,446100
Ava Wright,-1,0,568200
Camila Lima,-1,-96,1002900
Camila Cardoso,Aisha Saad,-81,2103300
Layla Al-Farsi,-1,-80,1274400
Dmitri Sidorov,Sergey Antonov,-86,1128000
Nia Kamara,Joshua Wood,-100,2165100
Martina Oliveira,Sakura Suzuki,-80,2192700
Mariam Al-Mahmoud,-1,0,1429200
Zainab Nkosi,Matthew Thompson,-84,1671300
Marina Kovalenko,-1,0,1315800
Asha Osei,Rajan Patel,-81,918300
Amelia Murphy,-1,-89,1974600
Ekaterina Volkova,-1,0,1313100
Bella Gray,-1,0,70800
Leonardo Cordero,-1,0,1561500
Emma Harris,-1,0,700500
Jabari Mbeki,Imani Asante,-90,1349100
Rania Al-Akbar,-1,0,57000
Santiago Torres,Alexander Reed,-83,1950000
Ji-woo Lee,Ayako Suzuki,-66,1545600
Emma Fernandes,Chen Wang,-97,718800
Khadija Issa,-1,0,942600
Sergei Ponomarev,Lucy Ramirez,-93,125100
Folasade Dosunmu,-1,0,315300
Aisha Saad,Nathan Edwards,-84,314400
James Walker,-1,-88,618900
Aleksandr Kozlov,Aarav Patel,-84,1028100
Gabriel Alvarez,-1,0,1909800
Karan Kapoor,-1,-70,2126400
Mounir El-Said,Caleb Wood,-82,953100
Khaled Al-Hakim,Amelia Murphy,-98,998400
Ravi Sharma,Carter James,-76,1072200
Nkosana Nkosi,-1,0,1827900
Kofi Boateng,Addison Watson,-86,1031100
Zara Al-Masri,-1,0,2331900
Jabari Mbeki,-1,0,408000
Daria Kuznetsova,Nikolai Kozlov,-67,1440000
Musa Kamau,Renata Miranda,-62,2038800
Fatima Abiola,-1,-58,736200
Isabella Guzman,-1,0,2298000
Sofia Mendoza,-1,-75,619500
Asha Kamau,-1,0,353700
Tawanda Gumbo,Hadiya Mahmoud,-77,475800
Amira Ojo,-1,0,19800
Agustina Duarte,Min-jun Lee,-91,485100
Chika Osagie,-1,0,221400
Sergey Kozlov,Harper Lewis,-95,1944000
Valentina Escobar,-1,0,445200
Ji-yeon Park,-1,0,1452900
Pedro Gomes,-1,-94,1713300
Aisha Saad,-1,-92,477300
Scarlett Collins,-1,0,1440600
Rohan Gupta,-1,-98,140700
Aleksei Sokolov,Aliya Al-Saadi,-89,1076100
Roman Kozlov,-1,0,193200
Jelani Mansour,-1,0,1463700
Valentina Paz,-1,0,1450800
Brooklyn Peterson,-1,0,665100
Santiago Marques,Karim Saad,-100,897000
Matias Carvalho,-1,0,131400
Ji-woo Park,Liam Thompson,-70,2166600
Naledi Khumalo,-1,-60,438000
Mikhail Petrov,-1,-89,622800
Makeda Kebede,Mulatu Tadesse,-93,988800
Santiago Marques,-1,0,416400
Oliver White,-1,-51,1962300
Amina Abiola,-1,0,1397700
Idris Adekunle,Sofia Cook,-95,816600
Lucas Rios,-1,0,1702500
Jonathan Adams,Amelia Murphy,-77,315300
Natalya Kuznetsova,-1,-96,127800
Aisha Saidi,Julian Ferreira,-92,1039200
Amelia Andrade,-1,0,1298700
Matias Santana,-1,0,1776600
Owen Edwards,-1,-88,1235700
Zoey Hall,-1,-77,1267200
Santiago Castro,Bella Gray,-95,368700
Santiago Torres,-1,0,1011900
Victoria Morgan,-1,0,30000
Juan Pablo Guerra,Hannah Collins,-68,899400
Samuel Reed,-1,0,2117100
Aleksandr Popov,Zuri Kamara,-94,959700
Leila Mahmoud,Ali Abbas,-82,918300
Ayumi Sato,-1,0,1069500
Ariana Jenkins,-1,0,259800
Khadija Issa,Juan Gonzalez,-80,1323000
Oksana Volkova,Elena Petrova,-62,2204400
Lucas Rios,-1,0,1479000
Khaled Al-Hakim,-1,0,609000
Amina Abiola,-1,0,1827300
Nicolas Santos,Dominic Hernandez,-81,419400
Isabella Rodrigues,-1,0,1673100
Isabella Ferreira,Priya Singh,-82,1436100
Kwame Adebayo,Kwame Osagie,-91,2280300
Ekaterina Fedorova,Ji-yeon Park,-96,1500300
Ayodele Ogundele,-1,-67,1007700
Ethan Allen,-1,0,2085600
Victoria King,-1,0,1878000
Vitaly Popov,Amina Ali,-80,998400
Christopher Davis,-1,0,1214100
Daria Antonova,-1,0,602700
Agustin Ramirez,-1,0,405900
Yuri Romanov,-1,-82,2336400
Ekaterina Ivanova,Thiago Herrera,-74,812100
Andrew Foster,-1,-84,1860900
Victoria Morgan,-1,0,641700
Aisha Saidi,-1,0,1109700
Chidi Okafor,-1,0,2047800
Aleksei Volkov,-1,0,1284600
Oksana Antonova,-1,0,2074500
Roman Smirnov,Aisha Hakim,-99,740100
Lucas Rios,-1,-100,2300700
Fatima Hamza,Jacob Wright,-84,903900
Emma Guzman,Ethan Baker,-80,820200
Kato Soumahoro,-1,0,2004300
Imani Asante,-1,0,361500
Lucas Herrera,Imani Asante,-88,2084100
Yasmin Al-Ahmad,Grace Ramirez,-88,515100
Idris Nkrumah,Penelope Brooks,-92,1340100
Youssef Al-Saeed,Lina Al-Saleh,-80,1702800
Ibrahim Fawzi,-1,0,91200
Lily Morris,-1,-94,2049900
Violet Kelly,-1,0,2073900
Maria Kuznetsova,Nala Kone,-87,2031600
Karim Nassar,-1,0,172200
Matias Pacheco,-1,0,364800
Kofi Akoto,-1,0,714600
Malik Toure,-1,0,146400
Audrey Ward,-1,0,1999800
Juan Pablo Guerra,Safiya Kamau,-90,2314500
Ananya Das,-1,0,2358000
Rashid Al-Riyadi,David Rogers,-81,172500
Noor Al-Hakim,Imani Koné,-95,2262900
Adnan Karim,-1,0,76200
Roman Smirnov,Christopher Foster,-99,404100
Hamza Al-Hussein,Charlotte Bell,-95,867600
Amelia Murphy,Charlotte Bell,-98,372300
Violet Kelly,Alexander Hill,-80,1066200
Ignacio Silva,-1,0,2396700
Alejandro Rodríguez,-1,0,1132200
Samuel Perry,William Cox,-88,905400
Santiago Marques,Nala Diallo,-86,2045100
Nuru Dlamini,Deepika Singh,-77,2314200
Emma Guzman,-1,0,1713300
Lucas Herrera,-1,-84,1721700
Zuri Chukwu,-1,-80,1737600
Halima Toure,Viktor Sokolov,-75,2059800
Camila Cardoso,-1,0,1315500
Luna Howard,-1,-93,1815900
Jabari Mbeki,Liam Thompson,-79,1326000
Isabella Peterson,-1,0,29100
Karan Kapoor,Elizabeth Moore,-97,2112000
Amina Abiola,-1,-94,1164300
Mia Miller,-1,0,970200
Lucy Ramirez,-1,0,1641900
Chloe Bennett,Christopher Price,-84,1973100
Gabriel Marques,Akira Tanaka,-80,2121300
Fatoumata Diop,-1,0,783300
David Ross,-1,-98,1200000
Sergei Smirnov,Nadia Al-Salim,-76,1071900
Mason Anderson,-1,-90,1070400
Omar Al-Haddad,Zahara Adekunle,-87,2282400
Rima Hassan,-1,0,414300
Viktor Sokolov,-1,-77,227400
Asha Kamau,-1,0,1108500
Rashid Farah,-1,0,126000
Zahara Adekunle,-1,0,498300
Lucas Rios,-1,0,1394400
Naledi Khumalo,Tariq Al-Rashid,-72,1425600
Daria Antonova,-1,0,186600
Sofia Campbell,-1,0,540900
Rima Hassan,-1,0,799200
Sakura Suzuki,-1,0,2023500
Abdullah Karim,-1,0,408000
Noor Al-Hakim,Matthew Adams,-93,1354500
Emma Guzman,Baraka Sesay,-89,728400
Priya Patel,-1,0,359400
Savannah Cox,David Murphy,-96,900000
Eleanor Sanchez,William Cox,-70,583200
Hannah Collins,Sebastian King,-84,2199900
Roman Smirnov,Dmitri Sidorov,-97,790200
Yevgeny Petrov,-1,-81,1070100
Natalya Kuznetsova,-1,0,900
Haruki Sato,-1,0,357600
Savannah Cox,-1,0,615900
Rajan Shah,Saki Tanaka,-90,702300
Naledi Khumalo,-1,0,993000
Yui Sato,-1,0,917400
Yana Volkova,Nicolas Almeida,-90,1422000
Karan Gupta,Violet Perry,-82,1601400
Ayomide Kamau,Safiya Diop,-90,1495800
James Foster,Charlotte Bell,-94,699300
Camila Almeida,Juan Pablo Guerra,-90,1356600
Sofia Ribeiro,-1,0,173700
Isabella Pereira,Nadia Al-Hamadi,-95,1703700
Jamila Diawara,-1,-94,420000
Haruki Sato,Christopher Collins,-86,2202600
Ananya Das,-1,-87,2043600
Svetlana Orlova,-1,0,797700
Mia Price,-1,-97,293100
Aliya Al-Saadi,Priya Kapoor,-93,970500
Ananya Das,Ethan Baker,-87,213600
Zara Al-Masri,David Rogers,-91,1950000
Naledi Khumalo,Andrew Hayes,-87,314700
Ji-woo Park,-1,0,507600
Rima Hassan,Madison Bailey,-91,470100
Yelena Sidorova,Isabella Pereira,-78,1999200
Salma Al-Salim,Leah Watson,-75,2194800
Valeria Ramos,-1,0,1000800
Anna Kuznetsova,Hiroshi Nakamura,-78,2280900
Diego Castro,Emma Lima,-87,1051200
Nora Foster,-1,0,553500
Benjamin Turner,-1,0,369300
Sofia Ribeiro,Bella Gray,-89,376200
Tariq Ibrahim,Sofia Campbell,-94,1425900
Musa Kamau,Baraka Soumahoro,-82,730800
Mounir El-Said,Matias Barros,-92,2413800
Dmitri Popov,-1,0,1270500
Rajan Patel,Aisha Rahman,-78,1024500
Yara Aziz,Adam Wilson,-95,2299500
Matías López,Ifeoma Eze,-76,1078200
Satoshi Tanaka,-1,0,1477200
Grace Simmons,-1,0,2186700
Scarlett Collins,-1,-56,2223000
Moustapha Toure,Asha Kebede,-84,1951200
Scarlett Nelson,Jonathan Morris,-75,1582200
Ellie Price,Emily Cook,-83,903300
Harper Nelson,-1,0,43800
Youssef Al-Mansoori,Brooklyn Peterson,-91,1955400
Daniel White,-1,0,951900
Aleksandr Gusev,-1,0,2264700
Khaled Al-Rashidi,-1,0,1273200
Jackson Carter,-1,0,199200
Mandela Dlamini,-1,0,1297500
Idris Nkrumah,-1,0,570000
Tomas Vasquez,William Cox,-92,464100
Isabella Peterson,-1,-88,1071900
Nala Kone,-1,-78,171300
Viktor Romanov,Mei Chen,-92,210900
Sofia Santos,Hazel Gonzalez,-81,1039500
Zainab Nkosi,Matthew Thompson,-85,715500
Matías López,Rajan Patel,-93,933900
Agustina Duarte,-1,-63,578100
Bella Gray,-1,0,1737600
Camila Cardoso,-1,-79,2329800
Amina Ali,Penelope Brooks,-90,2106900
Halima Toure,Andrew Turner,-87,732900
Madison Bailey,Samuel Reed,-85,2211300
Thabo Mokwena,Tendai Nyathi,-80,2121900
Thabo Mokwena,Martina Alvarez,-90,1691700
Victoria Lima,-1,0,79800
Santiago Marques,Nala Diallo,-74,226200
Audrey Ward,-1,-97,120900
Camila Lima,Deepika Singh,-61,1078200
Hiroshi Kimura,Zoey Griffin,-94,1596900
Amina Koné,-1,0,1331700
Ayomide Kamau,-1,-80,1360200
Rima Hassan,Liam Thompson,-82,1327500
Sana Khan,-1,0,1699500
Benjamin Rocha,-1,0,1677600
Caleb Nelson,-1,0,32100
Yana Orlova,-1,-91,1181700
Ji-woo Lee,Aarav Patel,-93,945600
Amira Haddad,Joseph Kelly,-90,2195700
Irina Volkova,-1,0,1707600
Ayodele Ogundele,-1,0,783300
Aleksandr Makarov,Zahara Adekunle,-84,2275500
Valeria Correa,Sakura Suzuki,-81,918000
Amir Khalifa,-1,0,591900
Henry Richardson,-1,-88,497700
Ayesha Jallow,Kofi Sankara,-82,982500
Yulia Sidorova,Hadi Al-Jaber,-75,740700
Santiago Castro,Bella Gray,-80,1996800
Fatima Abiola,-1,0,471000
Yulia Antonova,Scarlett Hall,-80,1091400
Scarlett Murphy,-1,0,435000
Lucas Rios,Landon Sanders,-81,2035500
Olivia Mendez,Fahad Al-Hamdan,-72,906900
Karim Saad,-1,-61,538800
Iniko Nkrumah,-1,0,143100
Valeria Correa,-1,0,2132700
Samira Al-Haddad,-1,0,1309200
Salma Al-Salim,-1,0,751200
Noah Martinez,-1,-78,669600
Sara Hassan,-1,0,1534200
Olga Smirnova,-1,-85,1107000
Aisha Keita,Christopher Davis,-90,834900
Vitaly Popov,Penelope Brooks,-71,300900
Mateo Silva,-1,0,1599300
Abdullah Fawzi,Karan Gupta,-96,138000
Sergey Antonov,Tariq Asante,-75,2202900
Safiya Diop,Lily Foster,-94,1420800
Rashid Farah,-1,0,1033200
Marina Kovalenko,Addison Gonzalez,-67,1427100
Matias Pacheco,-1,0,394500
Malik Al-Ali,Ella Phillips,-94,2035500
Mei Wang,Matthew Adams,-88,207000
Isaiah Howard,-1,-67,755700
Ayumi Sato,-1,0,1522800
Agustina Duarte,Omar Al-Haddad,-76,1088100
Svetlana Volkova,Arjun Gupta,-93,900000
Emiliano Costa,-1,0,1696200
Skylar Long,-1,0,1243500
Tunde Kamara,-1,0,324600
Amina Ali,-1,0,1713600
Yara Ndlovu,-1,0,140400
Layla Al-Khouri,-1,0,1098300
Matias Santana,Imani Koné,-94,2025300
Omar Al-Khalidi,-1,0,900000
Marina Popova,Hiroshi Nakamura,-90,1126200
Santiago Castro,Chen Wang,-89,898800
Matthew Hayes,-1,0,686100
Jin Chen,Michael Coleman,-91,894900
Gabriel Marques,Olivia Smith,-86,2127000
Lily Turner,Sophia Cooper,-95,43800
Min-jung Kim,-1,0,323400
Asha Kebede,David Murphy,-95,712800
Joaquin Pereira,-1,0,136800
Santiago Marques,Nala Diallo,-88,214500
Rakesh Singh,-1,0,1170300
Ali Abbas,Stella Reed,-93,740400
Asha Kebede,Lily Turner,-85,94800
Renata Miranda,-1,0,2181300
Haruki Takahashi,-1,0,2024100
Stella King,David Ross,-85,2205300
Alexander Reed,-1,0,1039200
Sakura Suzuki,-1,0,1165800
Aria Reed,-1,0,1906500
Svetlana Volkova,-1,0,710100
Mubarak Achebe,-1,-81,1430100
Jomo Bah,Hazel Gonzalez,-88,2200800
Mei Zhang,Liam Thompson,-89,1005000
Aleksei Sokolov,Matthew Adams,-85,202200
Zoey Powell,Emily Bell,-95,1041600
Ethan Gray,-1,0,2328300
Mariam Al-Rizk,-1,-62,1793100
Tariq Al-Rashid,Ahmed Sharif,-93,1940100
Grayson Parker,Claire Simmons,-73,984000
Zainab Nkosi,Luna Howard,-92,1058400
Ayesha Touré,-1,0,91500
Mei Chen,-1,0,2186700
Lucas Almeida,-1,0,677100
Sara Hassan,Matthew Adams,-73,116700
Nathan Brooks,-1,0,1275900
Irina Volkova,Ayako Tanaka,-92,380400
Isabella Barbosa,Henry Hughes,-88,209700
Yana Volkova,Nicolas Almeida,-97,205500
Fahad Al-Hamdan,-1,0,2342400
Khadija Issa,-1,0,677700
Isabella Ferreira,Yuki Nakamura,-87,1426500
Aisha Saidi,-1,0,1129500
Igor Voronin,Sebastian Barbosa,-80,1477200
Khaled Al-Rashidi,-1,0,427800
Amadi Nwosu,Sana Khan,-83,1944000
Zahra Osei,-1,-59,1197600
Levi Russell,-1,0,1264500
Ahmed Al-Dawood,Fatima Hamza,-87,2204100
Zoey Powell,Andrew Hayes,-84,1041600
Ji-hoon Lee,-1,0,207000
Chinedu Okonkwo,Hazel Gonzalez,-80,2204400
Ayako Suzuki,Michael Cooper,-91,1044300
Khadija Issa,Khaled Al-Hakim,-78,463200
Habiba Mansour,-1,0,512100
Kofi Akoto,-1,0,2013900
Carter James,-1,0,1155900
Aleksandr Makarov,Amadi Nwosu,-96,1090500
Samira Al-Haddad,-1,0,222600
Sofia Costa,-1,0,964800
Santiago Marques,Noor Al-Hakim,-86,364200
Ji-hye Park,-1,0,1479600
Li Chen,-1,0,1659300
Grace Adams,Sophia Cooper,-76,1215300
Hannah Collins,-1,-92,230700
Ellie Foster,Ryan Rogers,-77,830700
Grace Ramirez,-1,0,963300
Nia Sow,-1,0,201000
Mateo Costa,Zuri Kamara,-94,2235600
Habiba Mansour,-1,0,867300
Mei Wang,-1,-87,441000
Gabriel Rocha,Chloe Bennett,-73,1088100
Aleksandr Popov,Yara Ndlovu,-85,462900
Tendai Nyathi,Christopher Foster,-60,980400
Emilia Pereira,-1,0,2308800
Lily Turner,-1,-82,2047800
Pedro Gomes,Aubrey Russell,-94,1817100
Kofi Sankara,-1,-70,1282500
Ignacio Silva,-1,0,1333500
Joshua Wright,-1,0,2079300
Madison Peterson,Isaac Rogers,-21,777900
Mia Miller,Audrey Ward,-77,2202300
Hannah Collins,-1,-75,2413500
Ranjana Sharma,-1,-75,1052100
Naledi Khumalo,Karim Saad,-80,145500
Antonella Rodrigues,Noah Jenkins,-94,1939200
Nala Diallo,Lincoln Campbell,-66,294000
Lucas Rios,Wyatt Roberts,-68,405600
Yana Orlova,-1,-88,1575600
Diop Sarr,-1,0,1956900
Yulia Antonova,Charlotte Thomas,-74,396300
Rohan Gupta,Savannah Cox,-92,915600
Gabriel Alvarez,-1,0,668100
Matias Santana,Aliya Al-Saadi,-64,2283600
Matias Carvalho,Nala Kone,-89,1431600
Noah Martinez,-1,-84,484500
Gabriel Alvarez,-1,-92,49500
Raziya Abubakar,-1,0,1737600
Caleb Sanchez,-1,0,946200
Samuel Coleman,-1,0,2099700
Viktor Sokolov,-1,0,1592100
Isaac Rogers,Samuel Lee,-87,162600
Ahmed Sharif,-1,-74,28200
Tendai Nyathi,Eli Ramirez,-92,2127900
Samira Khalid,Samuel Coleman,-93,462600
Avery Reed,-1,0,1277400
Yelena Voronina,-1,0,1456200
Michael Coleman,-1,0,378900
Nadia Al-Salim,-1,0,1443300
Julian Ramirez,Baraka Okafor,-93,1433400
Hiroshi Kimura,-1,0,2326200
Nala Kone,-1,0,1423200
Alexey Ivanov,Imani Koné,-94,609900
Yara Ndlovu,Uzoma Okeke,-72,2165100
Svetlana Orlova,Zahara Mwangi,-72,396600
Jacob Wright,-1,0,1412100
Sergei Smirnov,Nadia Al-Salim,-71,1074300
Vitaly Voronov,-1,0,2347200
Emma Salazar,-1,0,263100
Viktor Sokolov,-1,0,1134300
Ahmed Nasser,-1,0,1855800
Nala Diallo,-1,0,1928400
Isabella Guzman,Fatima Al-Ahmadi,-96,414600
Nisha Shah,-1,0,1194300
Amadi Nwosu,-1,0,1477800
Chidi Okafor,Aarav Patel,-86,1032900
Arjun Patel,Sophia Brown,-92,528000
Amadi Nwosu,-1,0,561600
Sergei Smirnov,Nadia Al-Salim,-59,1943400
Yara Aziz,Fatimah Mbeki,-94,999000
Diego Castro,-1,0,1888800
Isaiah Howard,-1,0,2017800
Zhang Wei,-1,-92,2250000
Malik Toure,-1,0,2118300
Zara Diop,Aubrey Russell,-83,1584300
Rajan Patel,Victoria Parker,-98,695100
Layla Al-Hamadi,-1,0,175200
Marina Kovalenko,Lily Turner,-98,2329500
Zara Al-Masri,Nisha Patel,-84,2109000
